symbol,timestamp,open,high,low,close,adjusted_close,volume
AAPL,2013-08-09T14:30:00+00:00,16.3799991607666,16.44499969482422,16.201786041259766,16.230356216430664,13.976029396057129,266865200
AAPL,2013-08-12T14:30:00+00:00,16.316429138183594,16.737499237060547,16.30821418762207,16.691429138183594,14.373066902160645,364434000
AAPL,2013-08-13T14:30:00+00:00,16.819286346435547,17.66642951965332,16.7160701751709,17.484643936157227,15.05610179901123,881941200
AAPL,2013-08-14T14:30:00+00:00,17.781429290771484,18.008928298950195,17.621429443359375,17.803571701049805,15.330741882324219,756372400
AAPL,2013-08-15T14:30:00+00:00,17.729286193847656,17.94285774230957,17.46714210510254,17.782499313354492,15.312594413757324,490294000
AAPL,2013-08-16T14:30:00+00:00,17.862499237060547,17.962142944335938,17.816429138183594,17.940357208251953,15.448519706726074,362306000
AAPL,2013-08-19T14:30:00+00:00,18.012142181396484,18.347856521606445,18.0,18.13357162475586,15.614895820617676,510518400
AAPL,2013-08-20T14:30:00+00:00,18.203929901123047,18.234643936157227,17.886428833007812,17.895357131958008,15.409772872924805,358688400
AAPL,2013-08-21T14:30:00+00:00,17.9853572845459,18.112499237060547,17.899999618530273,17.941429138183594,15.449440002441406,335879600
AAPL,2013-08-22T14:30:00+00:00,18.03499984741211,18.056785583496094,17.792856216430664,17.96285629272461,15.467896461486816,244207600
AAPL,2013-08-23T14:30:00+00:00,17.973928451538086,17.97678565979004,17.83392906188965,17.893571853637695,15.408241271972656,222731600
AAPL,2013-08-26T14:30:00+00:00,17.883928298950195,18.2214298248291,17.875,17.963214874267578,15.468199729919434,330965600
AAPL,2013-08-27T14:30:00+00:00,17.78571319580078,17.946786880493164,17.367856979370117,17.449642181396484,15.025964736938477,424188800
AAPL,2013-08-28T14:30:00+00:00,17.35714340209961,17.707143783569336,17.35714340209961,17.532142639160156,15.097006797790527,307608000
AAPL,2013-08-29T14:30:00+00:00,17.558929443359375,17.73214340209961,17.54035758972168,17.560714721679688,15.121609687805176,239657600
AAPL,2013-08-30T14:30:00+00:00,17.571428298950195,17.605356216430664,17.375,17.400714874267578,14.98383617401123,272297200
AAPL,2013-09-03T14:30:00+00:00,17.610713958740234,17.878570556640625,17.405357360839844,17.44928550720215,15.02565860748291,331928800
AAPL,2013-09-04T14:30:00+00:00,17.841428756713867,17.937143325805664,17.724285125732422,17.81035614013672,15.336579322814941,345032800
AAPL,2013-09-05T14:30:00+00:00,17.866071701049805,17.88142967224121,17.6299991607666,17.688213348388672,15.231402397155762,236367600
AAPL,2013-09-06T14:30:00+00:00,17.801429748535156,17.834999084472656,17.498214721679688,17.79357147216797,15.322121620178223,359525600
AAPL,2013-09-09T14:30:00+00:00,18.03571319580078,18.139999389648438,17.981428146362305,18.077499389648438,15.566611289978027,340687200
AAPL,2013-09-10T14:30:00+00:00,18.078571319580078,18.123214721679688,17.48214340209961,17.665714263916016,15.212028503417969,743195600
AAPL,2013-09-11T14:30:00+00:00,16.67892837524414,16.917499542236328,16.600357055664062,16.703929901123047,14.383831024169922,898696400
AAPL,2013-09-12T14:30:00+00:00,16.73214340209961,16.97857093811035,16.643213272094727,16.881786346435547,14.536980628967285,404051200
AAPL,2013-09-13T14:30:00+00:00,16.762142181396484,16.851070404052734,16.5964298248291,16.60357093811035,14.297408103942871,298835600
AAPL,2013-09-16T14:30:00+00:00,16.46428680419922,16.48607063293457,15.972143173217773,16.075714111328125,13.842869758605957,543706800
AAPL,2013-09-17T14:30:00+00:00,15.998571395874023,16.418214797973633,15.98214340209961,16.261428833007812,14.002786636352539,399380800
AAPL,2013-09-18T14:30:00+00:00,16.542142868041992,16.655357360839844,16.4521427154541,16.595714569091797,14.290642738342285,456862000
AAPL,2013-09-19T14:30:00+00:00,16.810714721679688,16.993928909301758,16.758928298950195,16.867856979370117,14.524989128112793,404541200
AAPL,2013-09-20T14:30:00+00:00,17.071428298950195,17.0910701751709,16.64285659790039,16.693214416503906,14.374601364135742,699302800
AAPL,2013-09-23T14:30:00+00:00,17.717857360839844,17.74678611755371,17.235713958740234,17.522857666015625,15.089011192321777,762106800
AAPL,2013-09-24T14:30:00+00:00,17.674285888671875,17.695356369018555,17.422143936157227,17.467857360839844,15.04165267944336,364344400
AAPL,2013-09-25T14:30:00+00:00,17.4714298248291,17.48714256286621,17.19392967224121,17.197500228881836,14.808841705322266,316957200
AAPL,2013-09-26T14:30:00+00:00,17.35714340209961,17.448570251464844,17.282142639160156,17.364999771118164,14.953081130981445,237221600
AAPL,2013-09-27T14:30:00+00:00,17.277856826782227,17.309642791748047,17.16857147216797,17.241071701049805,14.846368789672852,228040400
AAPL,2013-09-30T14:30:00+00:00,17.04464340209961,17.2021427154541,16.943214416503906,17.02678680419922,14.661842346191406,260156400
AAPL,2013-10-01T14:30:00+00:00,17.087499618530273,17.46928596496582,17.084999084472656,17.427143096923828,15.006589889526367,353883600
AAPL,2013-10-02T14:30:00+00:00,17.343929290771484,17.564285278320312,17.27678680419922,17.484285354614258,15.05578899383545,289184000
AAPL,2013-10-03T14:30:00+00:00,17.518213272094727,17.58392906188965,17.169286727905273,17.2646427154541,14.86666202545166,322753200
AAPL,2013-10-04T14:30:00+00:00,17.28071403503418,17.30714225769043,17.092857360839844,17.25107192993164,14.854972839355469,258868400
AAPL,2013-10-07T14:30:00+00:00,17.37714385986328,17.594642639160156,17.33392906188965,17.41964340209961,15.000137329101562,312292400
AAPL,2013-10-08T14:30:00+00:00,17.49785614013672,17.522857666015625,17.16214370727539,17.176429748535156,14.79069709777832,290917200
AAPL,2013-10-09T14:30:00+00:00,17.308570861816406,17.421070098876953,17.08142852783203,17.37821388244629,14.964460372924805,301725200
AAPL,2013-10-10T14:30:00+00:00,17.547143936157227,17.584999084472656,17.394285202026367,17.48714256286621,15.05825424194336,278602800
AAPL,2013-10-11T14:30:00+00:00,17.392499923706055,17.637142181396484,17.3271427154541,17.600357055664062,15.15575122833252,267738800
AAPL,2013-10-14T14:30:00+00:00,17.493928909301758,17.770713806152344,17.47678565979004,17.715713500976562,15.255083084106445,261898000
AAPL,2013-10-15T14:30:00+00:00,17.768213272094727,17.928571701049805,17.6971435546875,17.809999465942383,15.336268424987793,320073600
AAPL,2013-10-16T14:30:00+00:00,17.885356903076172,17.947500228881836,17.82964324951172,17.896785736083984,15.41099739074707,251101200
AAPL,2013-10-17T14:30:00+00:00,17.856428146362305,18.027856826782227,17.845714569091797,18.01785659790039,15.515254020690918,253593200
AAPL,2013-10-18T14:30:00+00:00,18.07107162475586,18.187856674194336,18.061071395874023,18.17464256286621,15.650260925292969,290542000
AAPL,2013-10-21T14:30:00+00:00,18.27750015258789,18.725000381469727,18.268571853637695,18.6200008392334,16.033763885498047,398106800
AAPL,2013-10-22T14:30:00+00:00,18.800357818603516,18.873214721679688,18.14392852783203,18.56678581237793,15.987940788269043,534063600
AAPL,2013-10-23T14:30:00+00:00,18.53571319580078,18.773929595947266,18.53571319580078,18.748571395874023,16.144485473632812,313723200
AAPL,2013-10-24T14:30:00+00:00,18.75,19.016786575317383,18.6589298248291,18.99678611755371,16.358213424682617,384764800
AAPL,2013-10-25T14:30:00+00:00,18.9757137298584,19.043928146362305,18.753929138183594,18.784286499023438,16.175235748291016,337792000
AAPL,2013-10-28T14:30:00+00:00,18.894285202026367,18.96428680419922,18.686071395874023,18.924285888671875,16.29578971862793,550440800
AAPL,2013-10-29T14:30:00+00:00,19.15250015258789,19.258928298950195,18.376428604125977,18.452856063842773,15.889839172363281,635807200
AAPL,2013-10-30T14:30:00+00:00,18.5575008392334,18.84000015258789,18.46500015258789,18.746429443359375,16.142635345458984,354163600
AAPL,2013-10-31T14:30:00+00:00,18.75,18.83892822265625,18.616785049438477,18.667856216430664,16.074966430664062,275696400
AAPL,2013-11-01T14:30:00+00:00,18.71500015258789,18.742856979370117,18.4228572845459,18.572500228881836,15.992866516113281,274890000
AAPL,2013-11-04T14:30:00+00:00,18.610713958740234,18.815000534057617,18.528928756713867,18.8125,16.19952964782715,244627600
AAPL,2013-11-05T14:30:00+00:00,18.735000610351562,18.88892936706543,18.678571701049805,18.766071319580078,16.1595516204834,265213200
AAPL,2013-11-06T14:30:00+00:00,18.719642639160156,18.7450008392334,18.507143020629883,18.604286193847656,16.11376953125,223375600
AAPL,2013-11-07T14:30:00+00:00,18.556428909301758,18.68535614013672,18.299285888671875,18.303213119506836,15.85300350189209,262620400
AAPL,2013-11-08T14:30:00+00:00,18.377857208251953,18.611785888671875,18.306785583496094,18.591428756713867,16.102624893188477,279316800
AAPL,2013-11-11T14:30:00+00:00,18.57107162475586,18.631071090698242,18.37178611755371,18.537500381469727,16.055925369262695,227452400
AAPL,2013-11-12T14:30:00+00:00,18.48821449279785,18.711429595947266,18.46428680419922,18.571786880493164,16.085620880126953,204276800
AAPL,2013-11-13T14:30:00+00:00,18.5,18.65178680419922,18.46285629272461,18.593929290771484,16.10479736328125,197220800
AAPL,2013-11-14T14:30:00+00:00,18.671785354614258,18.902856826782227,18.638214111328125,18.862857818603516,16.33772850036621,282419200
AAPL,2013-11-15T14:30:00+00:00,18.806428909301758,18.89607048034668,18.731786727905273,18.749643325805664,16.23966407775879,317920400
AAPL,2013-11-18T14:30:00+00:00,18.749643325805664,18.828214645385742,18.507143020629883,18.522499084472656,16.042930603027344,244944000
AAPL,2013-11-19T14:30:00+00:00,18.536785125732422,18.692142486572266,18.49892807006836,18.555356979370117,16.071393966674805,208938800
AAPL,2013-11-20T14:30:00+00:00,18.543928146362305,18.586429595947266,18.368928909301758,18.39285659790039,15.930642127990723,193916800
AAPL,2013-11-21T14:30:00+00:00,18.485713958740234,18.614643096923828,18.34535789489746,18.61214256286621,16.12057113647461,262026800
AAPL,2013-11-22T14:30:00+00:00,18.554285049438477,18.648571014404297,18.51892852783203,18.564285278320312,16.07912826538086,223725600
AAPL,2013-11-25T14:30:00+00:00,18.60785675048828,18.781070709228516,18.60714340209961,18.704999923706055,16.201004028320312,229311600
AAPL,2013-11-26T14:30:00+00:00,18.718570709228516,19.147857666015625,18.71428680419922,19.049999237060547,16.499814987182617,401382800
AAPL,2013-11-27T14:30:00+00:00,19.153928756713867,19.5,19.049999237060547,19.498571395874023,16.888330459594727,363448400
AAPL,2013-11-29T14:30:00+00:00,19.624286651611328,19.940357208251953,19.56464385986328,19.859643936157227,17.20107650756836,318127600
AAPL,2013-12-02T14:30:00+00:00,19.928571701049805,20.15464210510254,19.672143936157227,19.686786651611328,17.051359176635742,472544800
AAPL,2013-12-03T14:30:00+00:00,19.939285278320312,20.22785758972168,19.917142868041992,20.2257137298584,17.518136978149414,450968000
AAPL,2013-12-04T14:30:00+00:00,20.196428298950195,20.328214645385742,20.029285430908203,20.178571701049805,17.47730827331543,377809600
AAPL,2013-12-05T14:30:00+00:00,20.451786041259766,20.540714263916016,20.22892951965332,20.282142639160156,17.567014694213867,447580000
AAPL,2013-12-06T14:30:00+00:00,20.206785202026367,20.241071701049805,19.984643936157227,20.000713348388672,17.32325553894043,344352400
AAPL,2013-12-09T14:30:00+00:00,20.032142639160156,20.34214210510254,20.032142639160156,20.229642868041992,17.52153968811035,320493600
AAPL,2013-12-10T14:30:00+00:00,20.127857208251953,20.281429290771484,20.042856216430664,20.198213577270508,17.494327545166016,278269600
AAPL,2013-12-11T14:30:00+00:00,20.25,20.391786575317383,19.988929748535156,20.04857063293457,17.36470603942871,359718800
AAPL,2013-12-12T14:30:00+00:00,20.07642936706543,20.19071388244629,20.00107192993164,20.019285202026367,17.339345932006836,262290000
AAPL,2013-12-13T14:30:00+00:00,20.10178565979004,20.10285758972168,19.773929595947266,19.801071166992188,17.150341033935547,332822000
AAPL,2013-12-16T14:30:00+00:00,19.8221435546875,20.09428596496582,19.821786880493164,19.91071319580078,17.245304107666016,282592800
AAPL,2013-12-17T14:30:00+00:00,19.850357055664062,19.979999542236328,19.76357078552246,19.82107162475586,17.16766357421875,229902400
AAPL,2013-12-18T14:30:00+00:00,19.632143020629883,19.694643020629883,19.242856979370117,19.67035675048828,17.03712272644043,565863200
AAPL,2013-12-19T14:30:00+00:00,19.625,19.64285659790039,19.418928146362305,19.44499969482422,16.841936111450195,320308800
AAPL,2013-12-20T14:30:00+00:00,19.479642868041992,19.70035743713379,19.457857131958008,19.60785675048828,16.98299217224121,436413600
AAPL,2013-12-23T14:30:00+00:00,20.28571319580078,20.382856369018555,20.09857177734375,20.3603572845459,17.634756088256836,501306400
AAPL,2013-12-24T14:30:00+00:00,20.353214263916016,20.424285888671875,20.215356826782227,20.273929595947266,17.559900283813477,167554800
AAPL,2013-12-26T14:30:00+00:00,20.28928565979004,20.33928680419922,20.12071418762207,20.139286041259766,17.443281173706055,204008000
AAPL,2013-12-27T14:30:00+00:00,20.136428833007812,20.157499313354492,19.98214340209961,20.00321388244629,17.325429916381836,225884400
AAPL,2013-12-30T14:30:00+00:00,19.909286499023438,20.00321388244629,19.7257137298584,19.804285049438477,17.153120040893555,253629600
AAPL,2013-12-31T14:30:00+00:00,19.791786193847656,20.045713424682617,19.78571319580078,20.036428451538086,17.354190826416016,223084400
AAPL,2014-01-02T14:30:00+00:00,19.845714569091797,19.89392852783203,19.71500015258789,19.754642486572266,17.110132217407227,234684800
AAPL,2014-01-03T14:30:00+00:00,19.7450008392334,19.774999618530273,19.301071166992188,19.320714950561523,16.734281539916992,392467600
AAPL,2014-01-06T14:30:00+00:00,19.194643020629883,19.5285701751709,19.05714225769043,19.426071166992188,16.825544357299805,412610800
AAPL,2014-01-07T14:30:00+00:00,19.440000534057617,19.498571395874023,19.211429595947266,19.28714370727539,16.705211639404297,317209200
AAPL,2014-01-08T14:30:00+00:00,19.243213653564453,19.484285354614258,19.238929748535156,19.409286499023438,16.81100082397461,258529600
AAPL,2014-01-09T14:30:00+00:00,19.5285701751709,19.53071403503418,19.11964225769043,19.161428451538086,16.596324920654297,279148800
AAPL,2014-01-10T14:30:00+00:00,19.27964210510254,19.314285278320312,18.96821403503418,19.033571243286133,16.48558807373047,304976000
AAPL,2014-01-13T14:30:00+00:00,18.925357818603516,19.375,18.924285888671875,19.133214950561523,16.57189178466797,378492800
AAPL,2014-01-14T14:30:00+00:00,19.222143173217773,19.526071548461914,19.2021427154541,19.51392936706543,16.90163803100586,332561600
AAPL,2014-01-15T14:30:00+00:00,19.768571853637695,20.007143020629883,19.7021427154541,19.90571403503418,17.2409725189209,391638800
AAPL,2014-01-16T14:30:00+00:00,19.81785774230957,19.887500762939453,19.702856063842773,19.79464340209961,17.144779205322266,229278000
AAPL,2014-01-17T14:30:00+00:00,19.695714950561523,19.716785430908203,19.282142639160156,19.309642791748047,16.724695205688477,426739600
AAPL,2014-01-21T14:30:00+00:00,19.32107162475586,19.645357131958008,19.30071449279785,19.609643936157227,16.98453140258789,328526800
AAPL,2014-01-22T14:30:00+00:00,19.675357818603516,19.903213500976562,19.56464385986328,19.696786880493164,17.060014724731445,379985200
AAPL,2014-01-23T14:30:00+00:00,19.640714645385742,19.875,19.457500457763672,19.863571166992188,17.204477310180664,403239200
AAPL,2014-01-24T14:30:00+00:00,19.78571319580078,19.843570709228516,19.45535659790039,19.502500534057617,16.891740798950195,429354800
AAPL,2014-01-27T14:30:00+00:00,19.645357131958008,19.814285278320312,19.491071701049805,19.66071319580078,17.028778076171875,554878800
AAPL,2014-01-28T14:30:00+00:00,18.170000076293945,18.39285659790039,17.93107032775879,18.08928680419922,15.667712211608887,1065523200
AAPL,2014-01-29T14:30:00+00:00,17.998214721679688,18.120357513427734,17.807857513427734,17.883928298950195,15.48984432220459,502810000
AAPL,2014-01-30T14:30:00+00:00,17.947856903076172,18.08928680419922,17.739286422729492,17.849285125732422,15.459840774536133,678501600
AAPL,2014-01-31T14:30:00+00:00,17.684999465942383,17.911785125732422,17.626785278320312,17.878570556640625,15.48520278930664,464797200
AAPL,2014-02-03T14:30:00+00:00,17.95035743713379,18.133214950561523,17.832143783569336,17.911785125732422,15.513967514038086,401464000
AAPL,2014-02-04T14:30:00+00:00,18.066070556640625,18.19499969482422,17.955713272094727,18.171070098876953,15.738546371459961,376681200
AAPL,2014-02-05T14:30:00+00:00,18.091428756713867,18.402856826782227,18.08035659790039,18.306785583496094,15.856090545654297,328344800
AAPL,2014-02-06T14:30:00+00:00,18.216428756713867,18.33928680419922,18.136070251464844,18.30392837524414,15.948511123657227,257765200
AAPL,2014-02-07T14:30:00+00:00,18.62071418762207,18.676071166992188,18.47785758972168,18.559999465942383,16.171632766723633,370280400
AAPL,2014-02-10T14:30:00+00:00,18.523571014404297,18.999643325805664,18.5,18.892499923706055,16.461353302001953,345559200
AAPL,2014-02-11T14:30:00+00:00,18.95035743713379,19.20535659790039,18.91071319580078,19.141429901123047,16.67824363708496,282256800
AAPL,2014-02-12T14:30:00+00:00,19.176786422729492,19.270000457763672,19.044286727905273,19.139999389648438,16.6769962310791,308100800
AAPL,2014-02-13T14:30:00+00:00,19.094999313354492,19.45892906188965,19.078571319580078,19.44392967224121,16.94181251525879,307398000
AAPL,2014-02-14T14:30:00+00:00,19.37392807006836,19.499286651611328,19.328929901123047,19.428213119506836,16.928125381469727,272924400
AAPL,2014-02-18T14:30:00+00:00,19.5,19.68535614013672,19.48607063293457,19.499643325805664,16.99036407470703,260251600
AAPL,2014-02-19T14:30:00+00:00,19.45535659790039,19.53178596496582,19.08392906188965,19.19178581237793,16.72212028503418,313768000
AAPL,2014-02-20T14:30:00+00:00,19.035356521606445,19.178571701049805,18.89285659790039,18.969642639160156,16.528564453125,305858000
AAPL,2014-02-21T14:30:00+00:00,19.028213500976562,19.091785430908203,18.735713958740234,18.758928298950195,16.344966888427734,278784800
AAPL,2014-02-24T14:30:00+00:00,18.683929443359375,18.92571449279785,18.65785789489746,18.8410701751709,16.416536331176758,288909600
AAPL,2014-02-25T14:30:00+00:00,18.906429290771484,18.9132137298584,18.60714340209961,18.645000457763672,16.245691299438477,231952000
AAPL,2014-02-26T14:30:00+00:00,18.70035743713379,18.75,18.41428565979004,18.47678565979004,16.099132537841797,276217200
AAPL,2014-02-27T14:30:00+00:00,18.46928596496582,18.885000228881836,18.430356979370117,18.84535789489746,16.420278549194336,301882000
AAPL,2014-02-28T14:30:00+00:00,18.895713806152344,19.02678680419922,18.64714241027832,18.794286727905273,16.375768661499023,371968800
AAPL,2014-03-03T14:30:00+00:00,18.693571090698242,18.951786041259766,18.671785354614258,18.84857177734375,16.423072814941406,238781200
AAPL,2014-03-04T14:30:00+00:00,18.96428680419922,19.022857666015625,18.848928451538086,18.972856521606445,16.531368255615234,259140000
AAPL,2014-03-05T14:30:00+00:00,18.961429595947266,19.09821319580078,18.897499084472656,19.01285743713379,16.56620979309082,200062800
AAPL,2014-03-06T14:30:00+00:00,19.028213500976562,19.087142944335938,18.860713958740234,18.95535659790039,16.516111373901367,185488800
AAPL,2014-03-07T14:30:00+00:00,18.967500686645508,18.999286651611328,18.787500381469727,18.944286346435547,16.50646209716797,220729600
AAPL,2014-03-10T14:30:00+00:00,18.8700008392334,19.047500610351562,18.869285583496094,18.961429595947266,16.521408081054688,178584000
AAPL,2014-03-11T14:30:00+00:00,19.123214721679688,19.240713119506836,19.02107048034668,19.14607048034668,16.682292938232422,279224400
AAPL,2014-03-12T14:30:00+00:00,19.089643478393555,19.191070556640625,19.0,19.164642333984375,16.69847297668457,199326400
AAPL,2014-03-13T14:30:00+00:00,19.194286346435547,19.273571014404297,18.898571014404297,18.951786041259766,16.513002395629883,257742800
AAPL,2014-03-14T14:30:00+00:00,18.885356903076172,18.960357666015625,18.678571701049805,18.738929748535156,16.327539443969727,237199200
AAPL,2014-03-17T14:30:00+00:00,18.8464298248291,18.927499771118164,18.780357360839844,18.812143325805664,16.391328811645508,199544800
AAPL,2014-03-18T14:30:00+00:00,18.782142639160156,18.99892807006836,18.757143020629883,18.97857093811035,16.536340713500977,209647200
AAPL,2014-03-19T14:30:00+00:00,19.009286880493164,19.15142822265625,18.89285659790039,18.97357177734375,16.531978607177734,224756000
AAPL,2014-03-20T14:30:00+00:00,18.92464256286621,19.023929595947266,18.83392906188965,18.882143020629883,16.45232582092285,208398400
AAPL,2014-03-21T14:30:00+00:00,18.997499465942383,19.0625,18.797500610351562,19.031070709228516,16.582088470458984,374046400
AAPL,2014-03-24T14:30:00+00:00,19.229286193847656,19.303571701049805,19.109285354614258,19.256786346435547,16.778762817382812,355700800
AAPL,2014-03-25T14:30:00+00:00,19.33928680419922,19.491071701049805,19.27107048034668,19.46392822265625,16.95924186706543,282293200
AAPL,2014-03-26T14:30:00+00:00,19.518571853637695,19.60714340209961,19.2450008392334,19.277856826782227,16.79711151123047,299768000
AAPL,2014-03-27T14:30:00+00:00,19.286428451538086,19.33928680419922,19.11142921447754,19.19499969482422,16.724925994873047,222031600
AAPL,2014-03-28T14:30:00+00:00,19.2257137298584,19.24785614013672,19.08035659790039,19.17357063293457,16.70625114440918,200564000
AAPL,2014-03-31T14:30:00+00:00,19.258214950561523,19.31464385986328,19.140356063842773,19.169286727905273,16.702512741088867,168669200
AAPL,2014-04-01T14:30:00+00:00,19.205713272094727,19.352500915527344,19.17035675048828,19.344642639160156,16.855308532714844,200760000
AAPL,2014-04-02T14:30:00+00:00,19.37071418762207,19.40999984741211,19.295000076293945,19.376785278320312,16.883316040039062,180420800
AAPL,2014-04-03T14:30:00+00:00,19.335357666015625,19.375,19.20142936706543,19.24250030517578,16.766315460205078,162344000
AAPL,2014-04-04T14:30:00+00:00,19.278928756713867,19.28571319580078,18.94928550720215,18.99357032775879,16.549415588378906,275251200
AAPL,2014-04-07T14:30:00+00:00,18.85785675048828,18.96071434020996,18.63892936706543,18.695356369018555,16.28957176208496,289850400
AAPL,2014-04-08T14:30:00+00:00,18.756786346435547,18.790000915527344,18.524999618530273,18.694286346435547,16.288639068603516,243888400
AAPL,2014-04-09T14:30:00+00:00,18.665714263916016,18.94607162475586,18.643571853637695,18.940000534057617,16.502735137939453,206169600
AAPL,2014-04-10T14:30:00+00:00,18.952856063842773,19.00857162475586,18.684642791748047,18.695714950561523,16.289886474609375,239652000
AAPL,2014-04-11T14:30:00+00:00,18.53571319580078,18.672500610351562,18.46928596496582,18.5575008392334,16.169458389282227,271717600
AAPL,2014-04-14T14:30:00+00:00,18.639286041259766,18.648571014404297,18.471786499023438,18.63142967224121,16.233875274658203,205674000
AAPL,2014-04-15T14:30:00+00:00,18.581071853637695,18.6299991607666,18.26178550720215,18.498571395874023,16.11811065673828,266490000
AAPL,2014-04-16T14:30:00+00:00,18.501785278320312,18.6103572845459,18.36214256286621,18.53607177734375,16.15078353881836,214765600
AAPL,2014-04-17T14:30:00+00:00,18.571428298950195,18.84857177734375,18.542856216430664,18.74785614013672,16.335317611694336,284334400
AAPL,2014-04-21T14:30:00+00:00,18.762142181396484,19.0049991607666,18.71285629272461,18.97035789489746,16.52918815612793,182548800
AAPL,2014-04-22T14:30:00+00:00,18.868213653564453,18.993928909301758,18.803571701049805,18.989286422729492,16.545682907104492,202563200
AAPL,2014-04-23T14:30:00+00:00,18.895000457763672,18.968929290771484,18.730356216430664,18.741071701049805,16.329404830932617,394940000
AAPL,2014-04-24T14:30:00+00:00,20.293214797973633,20.35714340209961,20.026071548461914,20.27750015258789,17.66811752319336,759911600
AAPL,2014-04-25T14:30:00+00:00,20.161785125732422,20.428213119506836,20.141429901123047,20.426429748535156,17.797887802124023,390275200
AAPL,2014-04-28T14:30:00+00:00,20.457143783569336,21.27678680419922,20.448213577270508,21.217500686645508,18.487157821655273,669485600
AAPL,2014-04-29T14:30:00+00:00,21.204999923706055,21.28499984741211,21.05392837524414,21.15464210510254,18.432388305664062,337377600
AAPL,2014-04-30T14:30:00+00:00,21.165714263916016,21.408214569091797,21.064285278320312,21.074642181396484,18.362682342529297,456640800
AAPL,2014-05-01T14:30:00+00:00,21.14285659790039,21.242856979370117,20.941429138183594,21.124286651611328,18.405946731567383,244048000
AAPL,2014-05-02T14:30:00+00:00,21.155000686645508,21.2214298248291,21.061071395874023,21.163570404052734,18.440168380737305,191514400
AAPL,2014-05-05T14:30:00+00:00,21.07642936706543,21.46428680419922,21.071428298950195,21.46285629272461,18.700944900512695,287067200
AAPL,2014-05-06T14:30:00+00:00,21.492856979370117,21.586071014404297,21.22892951965332,21.22892951965332,18.497114181518555,374564400
AAPL,2014-05-07T14:30:00+00:00,21.258928298950195,21.331785202026367,20.9903564453125,21.15464210510254,18.432388305664062,282864400
AAPL,2014-05-08T14:30:00+00:00,21.008928298950195,21.22892951965332,20.94285774230957,20.999643325805664,18.399539947509766,230297200
